id,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,feature107,feature108,feature109,feature110,feature111,feature112,feature113,feature114,feature115,feature116,feature117,feature118,feature119,feature120,feature121,feature122,feature123,feature124,feature125,feature126,feature127
96,3347.7,1696.9,3334.2,1797.1,3450.5,1868.5,3500.7,1801.9,3462.5,1897.2,3531.8,2099.2,3833.4,2204.6,3871.5,1978.3,3620.6,2064.7,3687.3,2141.1,3800.0,2170.5,4156.4,1993.9,3631.2,2031.9,3684.0,2097.8,3793.8,2167.2,3861.6,2058.0,3705.1,2125.0,3784.2,2210.0,3880.3,2256.7,3960.1,2102.9,3764.8,2132.6,3809.7,2246.6,3879.5,2306.0,4002.2,2053.8,3713.6,2131.1,3754.8,2203.6,3854.6,2272.4,3922.5,2100.5,3743.9,2142.0,3795.5,2234.6,3877.0,2329.0,3970.8,2061.6,3721.6,2121.4,3788.8,2206.7,3905.1,2284.4,3942.9,2085.6,3738.2,2473.5,3771.3,2284.0,3867.9,2310.9,3970.6,2206.5,3810.4,2238.5,3855.5,2311.5,3967.5,2365.9,4052.6,2222.4,4161.0,2279.9,3908.7,2347.5,3982.9,2396.3,4076.7,2113.9,3786.7,2173.5,3839.3,2255.9,3924.6,2334.4,4010.9,2171.2,3796.6,2237.5,3852.5,2308.9,3960.7,2347.3,4031.5,2157.5,3813.6,2208.5,3857.9,2278.2,4267.2,2359.6,4031.7,2195.4,3856.5,2243.8,3889.2,2364.3,3993.1,2387.4,4088.2,2109.7
97,3355.5,1696.6,3364.6,1779.0,3430.5,1814.7,3496.1,1797.6,3478.2,1852.7,3509.2,1899.5,3582.0,1953.6,3586.2,1853.5,3542.4,1904.7,3546.9,1906.7,3536.5,1941.2,3615.9,1879.8,3537.9,2196.1,3559.3,1876.0,3551.5,1925.3,3585.0,1927.3,3593.5,1947.7,3587.9,1939.2,3640.9,2014.4,3684.1,1955.4,3639.8,2002.4,3949.8,2031.2,3655.7,2039.5,3712.2,1952.2,3609.9,1979.9,3590.0,1951.8,3631.7,2015.7,3662.5,1945.4,3652.5,2011.9,3627.6,2035.8,3663.7,2040.5,4002.4,2219.9,3612.9,1963.5,3615.0,1976.1,3641.3,2013.0,3671.4,1949.3,3605.8,1999.9,3647.7,2012.6,3680.8,2045.4,3674.4,2073.1,3700.4,2069.2,3743.0,2048.5,3712.3,2113.3,3784.9,2090.1,3737.9,2137.1,3805.3,2138.9,3799.3,2129.9,3814.5,2016.7,3670.5,2046.6,3701.7,2012.1,3663.7,2061.9,3721.7,2051.3,3705.5,2051.5,3751.5,2075.1,3765.6,2113.2,3770.9,2053.5,3736.6,2069.0,3709.1,2050.9,3726.3,2107.7,3778.1,2104.1,3776.8,2145.3,3799.9,2129.6,3805.3,2133.0,3801.0,2034.9
98,3408.1,1721.5,3412.1,1781.0,3454.8,1830.8,3483.7,1787.2,3504.0,1845.0,3532.9,1905.3,3571.6,1937.8,3600.6,1856.4,3537.4,1877.1,3590.0,1866.9,3582.7,1954.6,3597.5,1843.3,3553.8,1932.1,3601.6,1890.0,3567.6,1926.8,3591.6,1940.2,3640.8,1959.8,3621.6,1981.1,3628.4,2010.8,3679.2,1965.1,3648.8,1991.5,3676.1,2006.5,3693.1,2019.6,3703.7,1948.2,3636.6,1957.3,3631.6,1968.1,3632.8,2023.1,3693.2,2008.6,3655.6,1992.8,3670.8,2005.8,3689.0,2055.5,3693.8,1953.3,3628.6,1958.4,3634.5,1955.9,3640.6,1990.9,3712.5,1962.9,3633.3,1984.9,3663.3,2033.6,3702.5,2045.8,3707.7,2052.1,3718.2,2047.1,3706.2,2078.6,3753.3,2132.7,3811.2,2065.1,3756.4,2142.4,4126.3,2116.7,3773.0,2146.1,3819.6,2015.1,3680.6,2038.7,3710.9,2049.6,3731.8,2078.4,3760.4,2020.4,3692.5,2081.2,3768.6,2076.6,3756.1,2112.1,3807.8,2059.9,3705.6,2056.0,3746.4,2084.6,3741.5,2149.4,3845.0,2070.2,3777.3,2442.2,3811.9,2116.9,3777.8,2139.9,3826.8,2015.8
99,3428.6,1716.7,3441.2,1826.6,3523.7,1921.1,3604.4,1834.5,3521.2,1939.6,3629.4,2125.6,3898.9,2226.8,3969.2,2007.4,3739.4,2087.3,3750.7,2129.5,3854.4,2215.6,3946.3,2018.4,3721.1,2079.0,3765.6,2125.8,3871.1,2252.6,3960.2,2105.2,4152.7,2195.8,3842.8,2248.5,3963.3,2317.6,4046.8,2166.8,3831.7,2173.8,3879.4,2278.8,3962.1,2357.6,4069.3,2116.5,3801.5,2159.0,3854.0,2220.9,3951.5,2324.7,4421.1,2163.9,3824.3,2182.5,3900.4,2584.7,3970.6,2333.9,4059.6,2099.5,3840.6,2176.1,3848.9,2211.7,3937.7,2327.4,4039.9,2134.4,3820.9,2187.5,3867.3,2269.8,4021.9,2378.0,4056.2,2200.0,3857.1,2247.9,3956.0,2317.9,4029.2,2775.0,4138.1,2236.4,3912.9,2302.2,3950.0,2383.3,4101.1,2432.6,4167.2,2189.6,3874.2,2273.6,3896.1,2305.0,4025.3,2421.8,4090.9,2218.5,3897.0,2251.0,3941.8,2335.9,4067.3,2411.6,4160.1,2197.5,4170.5,2274.0,3950.9,2309.6,4045.6,2430.4,4116.0,2277.7,3942.1,2290.5,3956.8,2387.8,4103.6,2445.3,4170.6,2179.3
100,3469.8,1734.7,3459.1,1903.8,4158.0,2060.8,3849.3,1901.7,3666.8,2059.1,3802.9,2040.4,3801.4,2202.9,3936.9,1983.2,3728.8,2148.9,3897.6,2051.2,4057.7,2495.3,3935.0,2005.7,3726.8,2134.4,3914.4,2075.2,3770.3,2218.0,3926.5,2069.7,3794.1,2225.1,3995.9,2128.9,3833.4,2220.3,4005.8,2108.8,3811.9,2250.7,3961.0,2148.4,3824.5,2278.8,3994.0,2056.9,3815.8,2217.1,3944.9,2148.9,3814.0,2268.1,3969.5,2130.6,3800.4,2253.8,4335.0,2149.9,3868.8,2247.8,4035.3,2042.4,3787.6,2237.8,3967.6,2113.9,3786.1,2245.2,3972.8,2104.8,3830.0,2254.7,4007.3,2175.6,3847.4,2261.4,4299.6,2169.3,3869.4,2301.7,4083.9,2212.3,3906.6,2362.9,4088.8,2230.2,3925.1,2392.8,4093.3,2276.4,3996.9,2378.6,4109.1,2156.0,3859.0,2324.5,4063.9,2193.3,3894.5,2321.8,4015.0,2172.4,3890.6,2349.3,4072.6,2226.7,3932.6,2350.0,4110.7,2173.5,3908.4,2340.6,4059.1,2208.5,3937.7,2323.8,4046.4,2270.9,3940.0,2355.4,4113.7,2278.4,3964.4,2381.1,4148.3,2124.7
101,3481.8,1762.6,3521.0,1920.0,3641.5,2086.3,3777.5,1928.5,3658.7,2052.6,3780.9,2102.5,3841.2,2235.9,3966.8,2029.3,3778.3,2173.1,4217.8,2107.6,3824.9,2245.1,3966.3,2062.7,3774.8,2141.8,3878.8,2105.4,3853.6,2247.5,3979.2,2221.1,3960.7,2339.2,4065.4,2275.6,4000.0,2433.1,4147.9,2350.5,4107.7,2478.2,4209.0,2431.9,4186.6,2602.6,4298.0,2198.5,3922.8,2351.3,4059.6,2269.5,4007.7,2422.1,4108.7,2352.4,4119.2,2467.7,4242.8,2418.2,4181.6,2547.1,4305.4,2208.6,3966.8,2338.0,4072.0,2310.8,4007.7,2392.1,4110.6,2378.7,4092.4,2483.3,4254.2,2428.0,4194.0,2548.1,4291.0,2337.4,4046.9,2415.0,4184.9,2421.6,4111.2,2520.1,4246.7,2474.3,4218.6,2608.2,4342.0,2565.3,4301.8,2690.8,4436.4,2296.6,3995.9,2438.6,4172.5,2363.8,4066.9,2502.3,4219.9,2428.1,4489.6,2606.9,4349.4,2501.8,4277.7,2622.3,4419.3,2313.0,4058.1,2432.0,4194.9,2422.0,4142.9,2540.9,4262.2,2501.3,4559.2,2585.2,4356.1,2844.8,4296.5,2672.9,4410.1,2294.5
102,3522.0,1781.3,3527.3,1928.2,3711.9,2089.0,3861.8,1928.1,3719.2,2093.0,3876.5,2086.0,3817.0,2220.6,3962.4,2017.8,3781.2,2206.0,3951.2,2083.6,3818.3,2235.9,3979.3,2044.2,3794.4,2200.1,3961.8,2080.8,3837.6,2217.2,3978.7,2094.1,3860.1,2296.8,4036.1,2138.1,4196.4,2285.6,4027.7,2140.6,3886.6,2274.0,4040.4,2174.4,3928.1,2322.1,4049.3,2095.2,3849.6,2276.7,4013.8,2138.4,3890.5,2330.6,4067.6,2132.5,3876.2,2267.5,4058.6,2173.6,3940.6,2334.2,4084.7,2124.5,3854.8,2265.3,4028.9,2166.3,3879.4,2278.5,4070.0,2182.9,3894.1,2270.5,4031.5,2508.3,3904.7,2320.5,4064.4,2212.2,3946.0,2330.3,4112.3,2240.5,3974.6,2372.1,4125.3,2584.6,3987.3,2393.6,4156.1,2343.8,4025.7,2428.8,4193.4,2181.7,3931.4,2364.7,4091.8,2205.5,3926.4,2337.7,4114.4,2205.0,3960.2,2329.4,4162.1,2262.7,4003.5,2387.3,4198.7,2177.1,3969.5,2354.1,4115.7,2527.8,3949.5,2400.5,4128.2,2276.6,4000.8,2401.3,4180.5,2321.7,4038.1,2434.4,4228.0,2196.7
103,3540.7,1806.1,3560.4,1897.2,3663.0,1965.5,3726.3,1901.4,3672.3,1946.2,3723.4,2222.2,4033.6,2294.8,4097.0,2101.8,4349.4,2154.7,3881.5,2572.8,4004.2,2317.3,4079.0,2083.7,3845.3,2144.7,3892.5,2206.6,4019.2,2297.5,4067.3,2153.9,3936.6,2239.1,3987.4,2288.1,4079.5,2425.8,4165.1,2221.5,4004.8,2233.2,3991.2,2337.2,4113.9,2398.2,4210.6,2173.8,4230.0,2232.1,3978.6,2313.8,4101.1,2382.8,4173.8,2186.1,3992.5,2239.2,3994.5,2317.9,4121.2,2450.0,4207.6,2174.1,3943.5,2214.4,3987.2,2289.0,4063.4,2363.5,4156.0,2193.0,3942.7,2235.4,4313.6,2328.5,4119.9,2434.9,4188.0,2278.8,4005.2,2292.6,4064.3,2376.0,4215.9,2459.3,4260.3,2312.8,4069.8,2362.6,4088.5,2433.6,4224.3,2480.5,4272.4,2215.6,4002.7,2319.8,4029.4,2343.0,4147.5,2462.5,4247.9,2264.5,4028.1,2300.4,4104.7,2373.8,4164.1,2461.7,4291.6,2295.6,4060.4,2313.8,4370.0,2392.2,4157.4,2474.7,4275.9,2305.2,4072.5,2367.4,4452.0,2459.7,4216.8,2528.5,4292.2,2212.7
104,3600.4,1817.7,3602.9,1888.0,3650.8,1928.6,3692.2,1890.2,3672.8,1943.9,3741.1,1990.5,3803.2,2035.2,3804.8,1955.3,3760.6,2015.5,3768.6,1996.7,3797.2,2049.5,3795.4,1958.7,3742.1,2004.3,3772.3,1982.2,3801.7,2029.1,3798.2,2054.0,3845.4,2049.5,3817.4,2100.7,3874.3,2130.5,3895.2,2060.5,3848.0,2082.4,3841.7,2106.9,3912.8,2124.9,3907.6,2041.3,3828.8,2060.1,3815.6,2084.3,3841.8,2120.9,3870.8,2074.9,3893.0,2104.8,3848.2,2101.5,3880.9,2435.3,3913.9,2049.4,3829.2,2054.2,3835.2,2058.5,3832.0,2115.9,3867.0,2059.6,3844.6,2089.5,3856.6,2100.6,3891.1,2165.8,3905.8,2135.4,3918.6,2127.3,3943.4,2162.4,3944.5,2222.2,3987.4,2180.6,3949.9,2229.5,3969.4,2226.8,4001.6,2259.9,4015.4,2111.5,3900.8,2165.2,3902.6,2115.6,4216.9,2171.4,3948.0,2115.8,3925.8,2164.3,4250.7,2178.6,3954.2,2221.2,3982.2,2179.7,3948.8,2164.5,3912.6,2162.9,3955.9,2225.3,4012.8,2201.7,3981.7,2232.3,4015.9,2208.5,3996.3,2290.6,4035.3,2094.6
105,3620.8,1834.9,3632.4,1873.3,3686.6,1927.7,3721.4,1902.3,3714.1,1942.5,3742.3,2002.4,3794.7,2012.5,3841.3,1968.4,3772.8,2001.0,3806.5,2014.4,3792.9,2029.5,3865.6,1953.8,3779.7,1990.8,3772.9,1976.4,4174.9,2033.0,3816.1,2066.3,3844.5,2052.9,3842.9,2057.1,3862.5,2136.5,3905.7,2072.3,3887.4,2106.3,3863.1,2099.4,3897.1,2141.5,3960.2,2044.1,3857.8,2065.4,3865.0,2058.3,3857.1,2102.7,3917.8,2065.5,3862.3,2111.1,3875.3,2101.1,4235.4,2135.1,3913.6,2035.6,3846.2,2065.8,3866.2,2066.3,3853.6,2107.6,3889.0,2057.1,3855.1,2075.8,3883.4,2099.3,3893.1,2162.1,3907.6,2165.3,3944.8,2138.0,3962.7,2187.7,3957.1,2219.7,4015.9,2197.3,3987.4,2239.0,4020.0,2213.1,3985.0,2257.5,4047.6,2123.8,3906.4,2149.6,3933.0,2127.5,3925.4,2233.3,3969.8,2126.8,3898.0,2209.8,3972.0,2188.5,3958.3,2234.9,4323.9,2155.4,3936.8,2133.3,3935.5,2162.9,3953.5,2542.7,4003.9,2211.6,4007.6,2230.4,4048.8,2218.1,4009.5,2266.1,4405.2,2106.7
106,3662.7,1836.1,3943.8,1944.3,3772.2,2012.1,3832.7,1922.7,4084.2,2050.2,3831.7,2239.4,4078.2,2339.7,4198.2,2122.6,3944.2,2164.8,3971.2,2243.4,4097.6,2319.6,4166.1,2117.2,3937.4,2180.9,4330.0,2236.1,4101.1,2319.5,4193.2,2229.3,4022.5,2292.2,4087.7,2315.1,4199.9,2426.1,4575.3,2234.4,4058.8,2309.3,4071.3,2356.8,4218.9,2477.6,4601.5,2178.8,4013.0,2247.2,4080.6,2350.5,4483.8,2438.8,4275.5,2247.4,4031.0,2286.3,4079.8,2359.8,4217.9,2462.3,4270.4,2190.2,4336.7,2274.2,4067.5,2331.2,4196.9,2406.0,4253.8,2239.6,4031.8,2286.5,4092.7,2378.2,4201.0,2451.6,4284.1,2303.4,4492.1,2370.4,4167.3,2417.2,4245.0,2547.4,4362.2,2379.8,4144.7,2687.2,4179.2,2505.6,4297.1,2559.7,4394.9,2270.9,4070.0,2644.8,4128.9,2416.1,4234.8,2519.3,4323.3,2345.0,4099.3,2352.7,4163.4,2430.0,4246.2,2534.4,4367.0,2308.8,4142.4,2345.5,4141.4,2400.4,4262.7,2576.8,4340.9,2367.7,4161.5,2398.1,4215.7,2499.0,4308.3,2569.2,4406.2,2276.9
107,3688.7,1849.1,3681.9,2018.0,3863.1,2162.5,4022.9,2017.3,3881.5,2167.4,4036.4,2168.2,3979.7,2293.9,4170.7,2108.1,3954.9,2258.3,4137.9,2153.4,3996.3,2277.1,4489.0,2094.8,3938.7,2275.7,4126.7,2145.5,3956.6,2276.8,4134.2,2181.6,4019.7,2325.0,4214.8,2221.4,4094.9,2344.8,4249.0,2204.9,4032.4,2343.1,4201.7,2240.6,4082.1,2374.1,4218.1,2157.1,3985.7,2333.5,4178.8,2247.2,4030.7,2335.9,4199.3,2214.8,4007.0,2354.8,4191.1,2258.8,4064.8,2359.8,4243.2,2165.1,4019.3,2347.0,4186.6,2219.4,4033.1,2322.9,4209.8,2224.2,4043.1,2329.5,4195.8,2296.5,4060.3,2354.0,4228.4,2295.9,4115.2,2425.5,4265.4,2356.2,4121.9,2424.0,4278.2,2354.6,4142.0,2476.3,4349.0,2363.7,4180.6,2513.5,4339.9,2255.0,4066.2,2403.0,4278.9,2320.9,4105.3,2463.6,4288.1,2557.4,4080.7,2437.4,4256.0,2343.1,4165.9,2478.4,4320.8,2280.4,4113.0,2405.4,4320.1,2303.5,4436.6,2431.5,4309.4,2324.0,4175.5,2479.5,4348.4,2356.0,4198.5,2506.8,4354.3,2246.1
108,3702.2,1860.8,3722.5,2006.2,3880.4,2146.9,3993.8,2017.3,3891.3,2148.0,4310.8,2196.0,4048.2,2679.2,4183.2,2143.1,4005.8,2288.2,4130.2,2218.3,4067.0,2332.7,4178.0,2144.2,4296.4,2262.4,4138.4,2203.1,4041.7,2352.7,4181.0,2312.4,4180.5,2433.7,4294.7,2400.9,4247.3,2515.4,4362.9,2444.2,4342.8,2574.7,4784.5,2520.3,4418.0,2646.4,4526.9,2323.1,4166.2,2419.6,4269.9,2417.0,4223.4,2508.2,4355.1,2433.3,4309.6,2582.7,4459.0,2501.9,4401.1,2650.7,4814.8,2319.8,4188.5,2422.7,4292.4,2398.5,4214.3,2510.6,4335.6,2462.4,4322.5,2574.2,4450.3,2526.6,4672.0,2624.4,4501.4,2429.0,4270.2,2595.1,4418.5,2535.9,4369.6,2598.5,4493.4,2614.1,4436.7,2694.7,4519.7,2659.6,4494.9,2786.4,4590.5,2400.2,4260.8,2535.7,4385.4,2489.1,4315.3,2606.6,4441.2,2554.3,4405.5,2682.8,4564.4,2593.7,4471.9,2749.4,4614.0,2419.5,4264.7,2531.4,4400.2,2497.2,4316.5,2606.3,4765.8,2593.5,4445.3,2688.8,4576.8,2678.9,4503.5,2787.1,4648.8,2404.4
109,3743.7,1867.4,3750.4,2045.1,3909.7,2184.7,4073.5,2044.3,3918.3,2186.6,4102.1,2179.5,4027.1,2332.8,4229.6,2141.0,4005.7,2309.8,4175.7,2194.9,4022.5,2292.0,4188.0,2128.3,4021.3,2278.7,4189.9,2181.5,4011.9,2316.3,4196.9,2177.2,4084.9,2365.8,4279.8,2247.6,4162.4,2415.7,4300.3,2248.2,4110.6,2383.6,4291.7,2606.6,4135.9,2413.0,4297.7,2191.9,4119.2,2358.0,4280.3,2253.7,4112.6,2423.4,4265.9,2227.0,4129.7,2398.6,4260.5,2274.4,4123.5,2406.3,4262.3,2193.3,4093.8,2370.8,4246.1,2243.9,4120.3,2388.3,4276.5,2248.1,4112.2,2365.0,4278.8,2304.4,4120.6,2444.0,4278.8,2288.7,4140.7,2463.4,4353.2,2332.3,4198.1,2487.2,4364.0,2375.3,4222.3,2511.5,4698.5,2411.3,4216.3,2531.5,4422.0,2290.5,4148.7,2460.2,4350.4,2356.6,4169.6,2449.4,4313.7,2340.8,4184.7,2437.7,4355.7,2381.8,4230.6,2471.2,4403.3,2279.4,4191.9,2470.8,4344.1,2345.6,4186.5,2479.1,4358.3,2359.2,4248.0,2489.2,4372.5,2417.1,4233.1,2512.6,4437.8,2287.7
110,3781.1,1903.1,3763.3,1999.9,3871.8,2065.3,3973.4,1998.9,3910.5,2059.2,3952.3,2322.8,4253.0,2405.0,4293.8,2183.3,4068.3,2266.0,4122.6,2332.0,4228.0,2364.5,4295.4,2185.5,4080.0,2247.9,4118.2,2354.5,4226.9,2377.0,4302.5,2255.4,4169.2,2340.7,4206.3,2413.1,4308.7,2540.1,4356.0,2299.8,4176.1,2372.4,4209.8,2430.5,4327.2,2501.7,4438.4,2281.9,4161.0,2310.0,4491.5,2395.9,4323.0,2525.2,4704.8,2299.4,4187.4,2364.3,4202.7,2415.8,4343.5,2516.5,4379.2,2276.7,4173.6,2316.7,4214.0,2423.3,4339.0,2459.2,4388.1,2335.8,4193.8,2652.2,4226.2,2445.8,4325.2,2488.8,4435.9,2355.8,4263.6,2440.9,4290.4,2491.0,5438.3,2560.7,4477.1,2422.6,4262.7,2442.2,4312.7,2518.7,4743.2,2582.8,4793.8,2322.4,4229.3,2381.2,4272.1,2506.6,4376.3,2557.4,4459.6,2394.5,4240.0,2408.8,4316.3,2511.4,4402.2,2562.0,4486.2,2361.3,4592.4,2415.0,4314.7,2481.6,4412.6,2575.1,4455.7,2397.6,4291.4,2477.4,4368.4,2514.9,4438.3,2603.4,4539.0,2318.1
111,3802.4,1918.3,3796.2,1988.0,4280.2,2034.2,3934.1,1994.0,3901.3,2342.0,3927.0,2085.6,4016.9,2135.8,4045.1,2074.7,3966.8,2085.4,4006.7,2083.2,4312.4,2122.3,4046.1,2055.1,3959.7,2394.3,4007.4,2125.4,4016.8,2117.7,4038.1,2144.1,4066.7,2169.0,4073.2,2177.9,4056.3,2232.6,4092.7,2157.6,4094.7,2211.9,4088.4,2211.5,4108.2,2253.7,4156.8,2165.0,4025.1,2159.4,4069.4,2162.0,4042.0,2216.4,4121.2,2156.7,4100.3,2220.7,4428.6,2199.4,4098.8,2245.7,4161.1,2452.9,4069.1,2137.6,4027.6,2162.1,4052.5,2224.7,4101.2,2173.2,4083.0,2175.7,4117.5,2197.6,4129.4,2251.2,4443.8,2238.9,4147.9,2268.6,4183.5,2265.7,4156.7,2332.8,4191.7,2295.4,4168.3,2322.9,4236.7,2317.3,4234.8,2335.8,4217.7,2200.8,4098.5,2272.5,4138.7,2231.0,4132.7,2295.9,4179.8,2235.2,4128.8,2263.7,4146.9,2290.5,4189.3,2320.2,4210.3,2254.2,4169.0,2259.1,4172.9,2268.1,4153.7,2363.2,4213.1,2275.3,4188.4,2333.0,4245.8,2327.6,4240.4,2345.5,4244.6,2222.3
112,4574.7,1914.4,3838.3,1982.0,3913.6,2046.1,3945.4,1986.2,3919.7,2034.4,3918.0,2101.4,4061.2,2118.3,4052.2,2055.0,3997.6,2096.2,4368.8,2094.5,4039.9,2124.9,4084.6,2367.0,3991.7,2089.8,4029.5,2092.6,4032.2,2134.1,4060.3,2173.2,4076.9,2168.8,4085.1,2173.9,4089.5,2223.9,4114.1,2188.1,4094.0,2220.1,4101.9,2198.6,4136.5,2254.6,4163.1,2156.9,4050.0,2174.3,4108.5,2175.0,4058.6,2234.2,4134.2,2184.3,4086.2,2237.8,4118.5,2207.5,4134.0,2233.5,4165.5,2147.9,4081.0,2157.6,4079.5,2158.5,4082.3,2214.4,4121.9,2152.7,4073.5,2187.7,4097.5,2216.5,4116.5,2254.7,4141.8,2246.1,4182.0,2243.7,4174.5,2279.7,4171.9,2334.3,4251.3,2277.3,4182.9,2326.2,4243.4,2297.5,4224.5,2342.2,4273.5,2237.9,4115.0,2248.8,4166.7,2231.8,4154.7,2285.8,4192.5,2258.8,4464.5,2283.6,4194.4,2274.4,4203.9,2308.1,4230.5,2267.2,4152.0,2256.4,4169.2,2296.7,4180.7,2378.7,4245.8,2282.5,4555.6,2331.5,4239.1,2307.1,4228.5,2334.7,4284.2,2230.3
113,3884.9,1941.1,3865.0,2030.8,3996.2,2136.4,4331.1,2033.5,3991.4,2161.0,4036.2,2353.9,4309.6,2438.8,4386.3,2218.5,4165.8,2284.7,4189.5,2343.7,4317.0,2468.4,4414.0,2221.2,4173.2,2263.3,4226.7,2340.5,4306.9,2431.3,4407.7,2304.7,4273.7,2382.7,4294.9,2436.9,4745.7,2545.4,4471.5,2346.5,4255.4,2408.8,4315.0,2458.6,4419.4,2560.4,4494.4,2296.4,4223.7,2390.3,4310.9,2441.1,4400.9,2517.4,4476.4,2345.3,4253.5,2400.3,4301.8,2467.0,4410.3,2553.3,4519.3,2314.3,4255.6,2388.1,4295.7,2433.6,4406.5,2509.0,4490.7,2329.0,4285.7,2373.8,4286.4,2477.4,4403.8,2589.4,4509.8,2731.8,4317.0,2471.7,4430.7,2512.1,4859.7,2649.9,4563.4,2452.5,4355.1,2483.7,4397.9,2562.8,4520.5,2654.1,4607.1,2353.4,4284.3,2444.4,4361.7,2517.0,4487.1,2604.5,4563.3,2424.8,4352.4,2456.1,4350.5,2568.0,4504.2,2634.6,4612.0,2398.5,4320.4,2467.9,4389.6,2530.1,4469.9,2663.8,4575.5,2448.4,4370.7,2502.4,4416.1,2612.2,4528.4,2677.4,4653.0,2387.0
114,3917.7,1971.7,3898.6,2106.5,4087.8,2258.6,4273.1,2133.6,4076.4,2253.4,4288.2,2257.4,4210.4,2388.1,4401.3,2234.4,4170.6,2382.2,4335.7,2250.9,4180.7,2696.1,4385.3,2209.4,4181.2,2335.2,4344.6,2240.1,4201.7,2403.7,4370.5,2269.6,4240.6,2416.3,4376.6,2307.8,4300.0,2755.6,4434.8,2327.2,4286.1,2481.9,4408.9,2360.9,4287.3,2492.2,4466.0,2275.7,4552.9,2477.6,4414.2,2319.1,4261.6,2440.5,4403.5,2332.9,4280.7,2466.6,4436.9,2352.9,4293.9,2483.2,4452.8,2265.1,4223.6,2447.5,4401.9,2341.8,4244.7,2428.7,4457.4,2316.5,4262.5,2437.2,4717.6,2361.1,4263.8,2471.7,4443.2,2363.6,4316.4,2539.2,4513.9,2418.5,4326.3,2527.1,4531.7,2441.2,4384.6,2562.7,4533.3,2493.3,4392.9,2623.4,4593.1,2329.4,4317.7,2525.0,4510.0,2391.5,4348.4,2495.6,4477.8,2409.1,4338.6,2525.1,4467.6,2454.4,4373.7,2574.2,4588.4,2368.8,4348.1,2534.7,4513.7,2441.6,4336.1,2531.2,4481.2,2451.0,4414.9,2579.2,4853.0,2481.2,4415.2,2583.5,4575.2,2352.7
115,3946.2,1972.4,3927.2,2141.2,4093.0,2235.6,4230.7,2128.0,4096.7,2240.8,4229.6,2306.9,4290.5,2444.1,4406.3,2238.0,4215.5,2365.2,4332.0,2310.4,4307.1,2455.7,4401.7,2252.5,4234.7,2349.4,4373.3,2306.1,4283.9,2446.4,4444.3,2424.7,4392.0,2521.8,4525.2,2464.0,4428.6,2616.2,4549.3,2555.8,4527.1,2723.1,4675.0,2612.8,4621.6,2776.6,4722.1,2419.9,4393.9,2545.0,4504.6,2505.4,4418.1,2609.2,4542.7,2554.6,4522.1,2713.3,4704.8,2601.7,4605.6,2781.5,4722.3,2409.7,4396.3,2530.9,4473.7,2501.9,4436.4,2647.1,4578.8,2576.6,4540.5,2661.9,4664.7,2625.6,4611.6,2746.1,4704.4,2534.2,4529.1,2660.2,4626.4,2630.0,4580.6,2748.9,4691.4,2737.3,4658.6,2779.5,4766.5,2789.5,4697.3,2887.9,4858.4,2483.2,4466.0,2650.3,4666.8,2575.9,4828.2,2742.7,4697.8,2648.0,4641.9,2776.8,5060.9,2708.8,5057.8,2867.5,4865.0,2524.6,4480.4,2697.7,4619.0,2656.5,4567.7,2738.4,4690.8,2721.1,4712.5,2807.3,4803.9,2768.6,4757.2,2880.9,4881.7,2532.0
116,3949.2,2005.5,3970.5,2148.6,4135.4,2267.9,4311.8,2158.7,4150.1,2281.2,4318.2,2282.3,4265.7,2437.1,4408.0,2229.5,4233.0,2404.2,4389.0,2285.1,4266.0,2412.9,4419.4,2216.3,4258.4,2381.1,4408.9,2271.5,4568.7,2422.5,4453.6,2294.4,4295.6,2459.0,4466.9,2334.4,4325.7,2499.0,4470.2,2360.5,4329.6,2495.4,4491.2,2400.4,4360.9,2500.2,4506.8,2296.9,4276.1,2459.0,4450.4,2360.1,4291.2,2518.8,4498.5,2340.4,4331.0,2473.2,4510.1,2386.9,4672.9,2528.0,4531.3,2295.6,4310.9,2465.0,4422.4,2341.8,4344.2,2495.0,4503.5,2362.0,4334.7,2477.8,4492.5,2425.7,4331.2,2520.2,4507.4,2393.9,4395.2,2552.9,4596.1,2449.0,4441.6,2600.2,4631.0,2463.9,4459.3,2588.4,4596.1,2543.2,4456.2,2629.1,4626.8,2385.9,4346.1,2533.2,4604.3,2402.1,4401.6,2547.3,4548.3,2395.2,4405.1,2531.3,4530.6,2818.7,4435.5,2590.7,4657.7,2407.0,4376.2,2559.4,4558.3,2453.7,4428.3,2615.0,4602.1,2461.5,4442.8,2593.3,4621.2,2509.4,4787.9,2634.0,4645.2,2391.0
